ID,conditionName,trialN,block,trial,stream,task,condition,action,accuracy,reward,timeVAS,confVAS,actionTime,timeVASsec,timeBias,firstLetPosEv,Cond,totalev,balev,meanrt,recency
18,antiAction,52,1,52,2,2,1,0,1,1,NA,92.13,NA,NaN,NA,0,NA,NA,NA,NA,NA
18,antiAction,56,2,4,2,2,1,0,1,1,NA,64.5,NA,NaN,NA,0,NA,NA,NA,NA,NA
18,antiAction,36,1,36,1,1,1,0,1,1,NA,54,NA,NaN,NA,0,NA,NA,NA,NA,NA
18,antiAction,94,2,42,2,2,1,0,1,1,NA,88.5,NA,NaN,NA,0,NA,NA,NA,NA,NA
18,antiAction,64,2,12,1,1,1,0,1,1,NA,94.75,NA,NaN,NA,1,NA,NA,NA,NA,NA
18,antiAction,47,1,47,2,2,1,0,1,1,NA,92.88,NA,NaN,NA,0,NA,NA,NA,NA,NA
18,antiAction,79,2,27,1,1,1,0,1,1,NA,75.88,NA,NaN,NA,1,NA,NA,NA,NA,NA
18,antiAction,48,1,48,2,2,1,0,1,1,NA,85.75,NA,NaN,NA,0,NA,NA,NA,NA,NA
18,antiAction,76,2,24,2,2,1,0,1,1,NA,66,NA,NaN,NA,0,NA,NA,NA,NA,NA
18,antiAction,130,3,26,1,1,1,0,1,1,NA,96.38,NA,NaN,NA,0,NA,NA,NA,NA,NA
18,antiAction,38,1,38,1,1,1,0,1,1,NA,48,NA,NaN,NA,0,NA,NA,NA,NA,NA
18,antiAction,132,3,28,1,1,1,0,1,1,NA,22.25,NA,NaN,NA,1,NA,NA,NA,NA,NA
18,antiAction,12,1,12,1,1,1,0,1,1,NA,10.63,NA,NaN,NA,1,NA,NA,NA,NA,NA
18,antiAction,15,1,15,2,2,1,0,1,1,NA,86.25,NA,NaN,NA,0,NA,NA,NA,NA,NA
18,antiAction,135,3,31,2,2,1,0,1,1,NA,71.13,NA,NaN,NA,1,NA,NA,NA,NA,NA
18,antiAction,136,3,32,2,2,1,0,1,1,NA,93.38,NA,NaN,NA,1,NA,NA,NA,NA,NA
18,antiAction,124,3,20,1,1,1,0,1,1,NA,95,NA,NaN,NA,0,NA,NA,NA,NA,NA
18,antiAction,85,2,33,1,1,1,0,1,1,NA,20.13,NA,NaN,NA,1,NA,NA,NA,NA,NA
18,antiAction,59,2,7,1,1,1,0,1,1,NA,75.38,NA,NaN,NA,0,NA,NA,NA,NA,NA
18,antiAction,61,2,9,2,2,1,0,1,1,NA,89.25,NA,NaN,NA,0,NA,NA,NA,NA,NA
18,antiAction,101,2,49,1,1,1,0,1,1,NA,95.13,NA,NaN,NA,1,NA,NA,NA,NA,NA
18,antiAction,8,1,8,1,1,1,0,1,1,NA,91.63,NA,NaN,NA,0,NA,NA,NA,NA,NA
18,antiAction,143,3,39,1,1,1,0,1,1,NA,82.38,NA,NaN,NA,0,NA,NA,NA,NA,NA
18,antiAction,23,1,23,1,1,1,0,1,1,NA,92.75,NA,NaN,NA,0,NA,NA,NA,NA,NA
18,antiAction,145,3,41,2,2,1,1,-1,-1,61.125,32.5,18.79732723,15.28125,-4,0,NA,NA,NA,NA,NA
18,antiAction,66,2,14,2,2,1,0,1,1,NA,89.75,NA,NaN,NA,1,NA,NA,NA,NA,NA
18,antiAction,134,3,30,1,1,1,0,1,1,NA,48.5,NA,NaN,NA,1,NA,NA,NA,NA,NA
18,antiAction,27,1,27,2,2,1,0,1,1,NA,81.13,NA,NaN,NA,0,NA,NA,NA,NA,NA
18,antiAction,28,1,28,2,2,1,0,1,1,NA,67.75,NA,NaN,NA,0,NA,NA,NA,NA,NA
18,antiAction,137,3,33,2,2,1,0,1,1,NA,52.38,NA,NaN,NA,1,NA,NA,NA,NA,NA
18,antiAction,58,2,6,1,1,1,0,1,1,NA,61.25,NA,NaN,NA,0,NA,NA,NA,NA,NA
18,antiAction,31,1,31,1,1,1,0,1,1,NA,97.38,NA,NaN,NA,1,NA,NA,NA,NA,NA
18,antiAction,127,3,23,2,2,1,0,1,1,NA,91.38,NA,NaN,NA,0,NA,NA,NA,NA,NA
18,antiAction,33,1,33,1,1,1,0,1,1,NA,93.13,NA,NaN,NA,1,NA,NA,NA,NA,NA
18,antiAction,115,3,11,2,2,1,0,1,1,NA,83.38,NA,NaN,NA,0,NA,NA,NA,NA,NA
18,antiAction,156,3,52,1,1,1,0,1,1,NA,34.38,NA,NaN,NA,1,NA,NA,NA,NA,NA
18,NH,11,1,11,3,2,3,0,0,0,NA,48.5,NA,NaN,NA,1,NA,NA,NA,NA,0.888888889
18,NH,46,1,46,3,2,3,1,0,0,52,54,14.83720078,13,-2,1,3,11,3,14.83720078,0.888888889
18,NH,149,3,45,3,1,3,0,0,1,NA,92.25,NA,NaN,NA,0,NA,NA,NA,NA,0.888888889
18,NH,45,1,45,3,1,3,0,0,1,NA,64.38,NA,NaN,NA,0,NA,NA,NA,NA,0.888888889
18,NH,98,2,46,3,1,3,0,0,1,NA,36.63,NA,NaN,NA,0,NA,NA,NA,NA,0.888888889
18,NH,50,1,50,3,1,3,0,0,1,NA,87.75,NA,NaN,NA,0,NA,NA,NA,NA,0.888888889
18,NH,4,1,4,3,1,3,1,0,1,52.5,50.5,19.54146661,13.125,-6,1,3,14,2,19.54146661,0.888888889
18,NH,93,2,41,3,2,3,0,0,1,NA,48.88,NA,NaN,NA,1,NA,NA,NA,NA,0.888888889
18,NH,39,1,39,3,2,3,1,0,1,47,89,15.71609165,11.75,-4,0,3,7,5,15.71609165,0.888888889
18,NH,84,2,32,3,2,3,0,0,0,NA,25.13,NA,NaN,NA,1,NA,NA,NA,NA,0.888888889
18,NH,89,2,37,3,2,3,0,0,0,NA,93.13,NA,NaN,NA,1,NA,NA,NA,NA,0.888888889
18,NH,104,2,52,3,1,3,0,0,1,NA,32.63,NA,NaN,NA,0,NA,NA,NA,NA,0.888888889
18,NH,20,1,20,3,1,3,0,0,1,NA,29.38,NA,NaN,NA,1,NA,NA,NA,NA,0.888888889
18,NH,49,1,49,3,2,3,0,0,0,NA,63.38,NA,NaN,NA,1,NA,NA,NA,NA,0.888888889
18,NH,26,1,26,3,2,3,0,0,0,NA,58.5,NA,NaN,NA,0,NA,NA,NA,NA,0.888888889
18,NH,148,3,44,3,2,3,0,0,0,NA,38.38,NA,NaN,NA,0,NA,NA,NA,NA,0.888888889
18,NH,91,2,39,3,1,3,0,0,0,NA,71.63,NA,NaN,NA,0,NA,NA,NA,NA,0.888888889
18,NH,131,3,27,3,2,3,0,0,1,NA,86.38,NA,NaN,NA,0,NA,NA,NA,NA,0.888888889
18,NH,97,2,45,3,2,3,0,0,0,NA,47.5,NA,NaN,NA,1,NA,NA,NA,NA,0.888888889
18,NH,138,3,34,3,1,3,0,0,0,NA,67.38,NA,NaN,NA,0,NA,NA,NA,NA,0.888888889
18,NH,86,2,34,3,2,3,0,0,1,NA,92.63,NA,NaN,NA,0,NA,NA,NA,NA,0.888888889
18,NH,73,2,21,3,1,3,0,0,1,NA,33.38,NA,NaN,NA,0,NA,NA,NA,NA,0.888888889
18,NH,22,1,22,3,2,3,0,0,0,NA,34.75,NA,NaN,NA,1,NA,NA,NA,NA,0.888888889
18,NH,62,2,10,3,2,3,0,0,0,NA,38.88,NA,NaN,NA,1,NA,NA,NA,NA,0.888888889
18,NH,21,1,21,3,1,3,1,0,0,98,53.88,24.419959,24.5,0,0,3,18,0,24.419959,0.888888889
18,NH,37,1,37,3,2,3,0,0,0,NA,42.25,NA,NaN,NA,1,NA,NA,NA,NA,0.888888889
18,NH,43,1,43,3,1,3,0,0,1,NA,63.25,NA,NaN,NA,1,NA,NA,NA,NA,0.888888889
18,NH,70,2,18,3,2,3,0,0,0,NA,32.13,NA,NaN,NA,0,NA,NA,NA,NA,0.888888889
18,NH,80,2,28,3,1,3,1,0,0,95.375,68,24.38469036,23.84375,-1,0,3,19,1,24.38469036,0.888888889
18,NH,108,3,4,3,1,3,0,0,0,NA,98.13,NA,NaN,NA,0,NA,NA,NA,NA,0.888888889
18,NH,126,3,22,3,2,3,1,0,1,94.25,69.88,23.22157404,23.5625,0,1,3,16,2,23.22157404,0.888888889
18,NH,140,3,36,3,2,3,1,0,0,77.75,89.38,17.55541191,19.4375,2,1,3,13,3,17.55541191,0.888888889
18,NH,71,2,19,3,1,3,1,0,0,95.5,68,24.2592007,23.875,0,0,3,17,1,24.2592007,0.888888889
18,NH,112,3,8,3,2,3,0,0,0,NA,92.13,NA,NaN,NA,0,NA,NA,NA,NA,0.888888889
18,NH,147,3,43,3,1,3,1,0,1,65.375,84.75,18.09138499,16.34375,-2,1,3,11,1,18.09138499,0.888888889
18,NH,123,3,19,3,1,3,1,0,0,63.5,49.13,19.70792477,15.875,-4,0,3,13,1,19.70792477,0.888888889
18,NH,110,3,6,3,1,3,0,0,1,NA,50.13,NA,NaN,NA,1,NA,NA,NA,NA,0.888888889
18,NH,111,3,7,3,2,3,0,0,1,NA,57.13,NA,NaN,NA,1,NA,NA,NA,NA,0.888888889
18,NH,113,3,9,3,2,3,0,0,1,NA,67.88,NA,NaN,NA,1,NA,NA,NA,NA,0.888888889
18,NL,32,1,32,4,2,4,0,0,1,NA,16.5,NA,NaN,NA,1,NA,NA,NA,NA,1.373737374
18,NL,55,2,3,4,1,4,1,0,1,80.5,83.88,19.31495925,20.125,1,0,4,8,2,19.31495925,1.373737374
18,NL,142,3,38,4,2,4,0,0,1,NA,29.75,NA,NaN,NA,1,NA,NA,NA,NA,1.373737374
18,NL,9,1,9,4,2,4,1,0,1,83.5,88.13,23.95026795,20.875,-3,1,4,9,1,23.95026795,1.373737374
18,NL,116,3,12,4,2,4,0,0,0,NA,24.25,NA,NaN,NA,0,NA,NA,NA,NA,1.373737374
18,NL,30,1,30,4,2,4,1,0,1,62.625,91.88,22.671759,15.65625,-7,1,4,5,3,22.671759,1.373737374
18,NL,154,3,50,4,2,4,1,0,1,53.75,86.13,16.32757178,13.4375,-3,1,4,8,2,16.32757178,1.373737374
18,NL,7,1,7,4,1,4,1,0,0,62.625,52.88,18.20299835,15.65625,-3,0,4,10,2,18.20299835,1.373737374
18,NL,40,1,40,4,1,4,0,0,0,NA,47.25,NA,NaN,NA,0,NA,NA,NA,NA,1.373737374
18,NL,35,1,35,4,1,4,0,0,0,NA,73.38,NA,NaN,NA,0,NA,NA,NA,NA,1.373737374
18,NL,24,1,24,4,1,4,0,0,0,NA,38.38,NA,NaN,NA,1,NA,NA,NA,NA,1.373737374
18,NL,25,1,25,4,2,4,0,0,0,NA,26.63,NA,NaN,NA,1,NA,NA,NA,NA,1.373737374
18,NL,102,2,50,4,2,4,0,0,1,NA,23.5,NA,NaN,NA,0,NA,NA,NA,NA,1.373737374
18,NL,146,3,42,4,1,4,0,0,0,NA,53,NA,NaN,NA,0,NA,NA,NA,NA,1.373737374
18,NL,68,2,16,4,1,4,0,0,0,NA,75.88,NA,NaN,NA,0,NA,NA,NA,NA,1.373737374
18,NL,29,1,29,4,2,4,0,0,1,NA,33,NA,NaN,NA,1,NA,NA,NA,NA,1.373737374
18,NL,16,1,16,4,1,4,0,0,1,NA,45,NA,NaN,NA,0,NA,NA,NA,NA,1.373737374
18,NL,5,1,5,4,2,4,1,0,0,74.125,40.38,22.98615874,18.53125,-4,1,4,9,1,22.98615874,1.373737374
18,NL,128,3,24,4,1,4,1,0,0,74.75,4.25,21.71465518,18.6875,-3,1,4,9,1,21.71465518,1.373737374
18,NL,72,2,20,4,1,4,0,0,1,NA,32.5,NA,NaN,NA,0,NA,NA,NA,NA,1.373737374
18,NL,141,3,37,4,1,4,0,0,1,NA,97.75,NA,NaN,NA,0,NA,NA,NA,NA,1.373737374
18,NL,129,3,25,4,1,4,0,0,1,NA,42.88,NA,NaN,NA,0,NA,NA,NA,NA,1.373737374
18,NL,150,3,46,4,2,4,0,0,0,NA,65.63,NA,NaN,NA,1,NA,NA,NA,NA,1.373737374
18,NL,155,3,51,4,2,4,0,0,1,NA,41.75,NA,NaN,NA,1,NA,NA,NA,NA,1.373737374
18,NL,63,2,11,4,2,4,0,0,0,NA,42.13,NA,NaN,NA,0,NA,NA,NA,NA,1.373737374
18,NL,92,2,40,4,2,4,1,0,0,98.125,95.5,21.44261971,24.53125,3,1,4,11,1,21.44261971,1.373737374
18,NL,100,2,48,4,2,4,1,0,1,60.5,63.75,19.26406147,15.125,-4,1,4,8,2,19.26406147,1.373737374
18,NL,54,2,2,4,1,4,1,0,1,73.875,59.5,22.48647035,18.46875,-4,1,4,9,1,22.48647035,1.373737374
18,NL,95,2,43,4,1,4,0,0,0,NA,37.75,NA,NaN,NA,0,NA,NA,NA,NA,1.373737374
18,NL,69,2,17,4,2,4,0,0,1,NA,99.13,NA,NaN,NA,1,NA,NA,NA,NA,1.373737374
18,NL,65,2,13,4,1,4,0,0,0,NA,96.63,NA,NaN,NA,1,NA,NA,NA,NA,1.373737374
18,NL,74,2,22,4,2,4,0,0,0,NA,31.5,NA,NaN,NA,0,NA,NA,NA,NA,1.373737374
18,NL,120,3,16,4,2,4,0,0,1,NA,81.25,NA,NaN,NA,0,NA,NA,NA,NA,1.373737374
18,NL,153,3,49,4,2,4,0,0,0,NA,13.5,NA,NaN,NA,1,NA,NA,NA,NA,1.373737374
18,NL,2,1,2,4,1,4,0,0,1,NA,50.5,NA,NaN,NA,1,NA,NA,NA,NA,1.373737374
18,NL,109,3,5,4,1,4,0,0,0,NA,45.25,NA,NaN,NA,1,NA,NA,NA,NA,1.373737374
18,NL,42,1,42,4,2,4,0,0,1,NA,35.38,NA,NaN,NA,0,NA,NA,NA,NA,1.373737374
18,NL,139,3,35,4,1,4,0,0,0,NA,53.13,NA,NaN,NA,1,NA,NA,NA,NA,1.373737374
18,NL,81,2,29,4,2,4,1,0,0,88,91.25,21.88564995,22,0,0,4,9,1,21.88564995,1.373737374
18,proAction,1,1,1,2,1,-1,1,1,1,34.5,79.88,9.550466206,8.625,-1,0,2,5,1,9.550466206,0.484848485
18,proAction,82,2,30,1,2,-1,1,1,1,94.125,94.88,23.43465456,23.53125,0,1,2,14,2,23.43465456,0.484848485
18,proAction,3,1,3,2,1,-1,1,1,1,56.25,84.75,15.59124431,14.0625,-2,1,2,10,2,15.59124431,0.484848485
18,proAction,125,3,21,2,1,-1,0,-1,-1,NA,46.5,NA,NaN,NA,0,NA,NA,NA,NA,0.484848485
18,proAction,18,1,18,1,2,-1,1,1,1,55.375,96.38,19.07081863,13.84375,-5,1,2,9,3,19.07081863,0.484848485
18,proAction,6,1,6,2,1,-1,1,1,1,72.75,70.75,17.54258422,18.1875,1,0,2,10,2,17.54258422,0.484848485
18,proAction,87,2,35,2,1,-1,0,-1,-1,NA,75.5,NA,NaN,NA,0,NA,NA,NA,NA,0.484848485
18,proAction,88,2,36,2,1,-1,1,1,1,94.75,94.88,23.54772351,23.6875,0,0,2,12,4,23.54772351,0.484848485
18,proAction,75,2,23,1,2,-1,1,1,1,57,63.13,19.04467345,14.25,-5,0,2,13,7,19.04467345,0.484848485
18,proAction,10,1,10,1,2,-1,1,1,1,71.75,58.38,17.63852385,17.9375,0,0,2,9,3,17.63852385,0.484848485
18,proAction,51,1,51,2,1,-1,1,1,1,59,63.88,17.5683709,14.75,-3,0,2,10,4,17.5683709,0.484848485
18,proAction,133,3,29,1,2,-1,0,-1,-1,NA,35.38,NA,NaN,NA,0,NA,NA,NA,NA,0.484848485
18,proAction,13,1,13,1,2,-1,1,1,1,56.375,91.38,15.06332416,14.09375,-1,1,2,10,4,15.06332416,0.484848485
18,proAction,14,1,14,2,1,-1,1,1,1,67.625,54,20.49614235,16.90625,-4,0,2,10,2,20.49614235,0.484848485
18,proAction,41,1,41,2,1,-1,1,1,1,62.875,93.13,17.44064037,15.71875,-2,1,2,11,3,17.44064037,0.484848485
18,proAction,96,2,44,1,2,-1,1,1,1,88.5,92,16.25930616,22.125,6,0,2,7,3,16.25930616,0.484848485
18,proAction,17,1,17,1,2,-1,1,1,1,66.375,48.63,13.3175335,16.59375,3,1,2,7,3,13.3175335,0.484848485
18,proAction,152,3,48,1,2,-1,1,1,1,73.625,97,15.98516783,18.40625,2,1,2,10,4,15.98516783,0.484848485
18,proAction,19,1,19,1,2,-1,1,1,1,56.375,99.88,19.94803062,14.09375,-6,1,2,10,2,19.94803062,0.484848485
18,proAction,60,2,8,2,1,-1,1,1,1,50,72.5,17.6634396,12.5,-5,0,2,9,3,17.6634396,0.484848485
18,proAction,34,1,34,2,1,-1,1,1,1,62.125,50.25,17.25300078,15.53125,-2,0,2,10,4,17.25300078,0.484848485
18,proAction,114,3,10,2,1,-1,1,1,1,89.875,93.13,24.62541163,22.46875,-2,0,2,13,3,24.62541163,0.484848485
18,proAction,144,3,40,2,1,-1,1,1,1,81.625,81.88,18.74256985,20.40625,2,1,2,12,4,18.74256985,0.484848485
18,proAction,77,2,25,2,1,-1,1,1,1,70,82.88,20.25840514,17.5,-3,0,2,12,2,20.25840514,0.484848485
18,proAction,78,2,26,1,2,-1,1,1,1,61.625,80.38,15.88121137,15.40625,0,1,2,9,3,15.88121137,0.484848485
18,proAction,106,3,2,1,2,-1,0,-1,-1,NA,41.38,NA,NaN,NA,0,NA,NA,NA,NA,0.484848485
18,proAction,67,2,15,2,1,-1,1,1,1,58.375,58.25,16.7473018,14.59375,-2,0,2,10,4,16.7473018,0.484848485
18,proAction,107,3,3,1,2,-1,1,1,1,70.375,90.75,23.16062028,17.59375,-6,1,2,11,3,23.16062028,0.484848485
18,proAction,122,3,18,2,1,-1,1,1,1,74.75,94.63,19.97081803,18.6875,-1,0,2,11,3,19.97081803,0.484848485
18,proAction,151,3,47,1,2,-1,0,-1,-1,NA,61,NA,NaN,NA,0,NA,NA,NA,NA,0.484848485
18,proAction,44,1,44,1,2,-1,1,1,1,53.75,84,19.5814803,13.4375,-6,0,2,9,3,19.5814803,0.484848485
18,proAction,57,2,5,2,1,-1,1,1,1,63.875,88.75,17.06745272,15.96875,-1,0,2,11,3,17.06745272,0.484848485
18,proAction,99,2,47,1,2,-1,1,1,1,65.875,82.25,18.22968677,16.46875,-2,1,2,9,3,18.22968677,0.484848485
18,proAction,117,3,13,2,1,-1,1,1,1,57.625,97.38,12.70062565,14.40625,2,1,2,7,1,12.70062565,0.484848485
18,proAction,119,3,15,2,1,-1,1,1,1,78.875,91.63,10.70462964,19.71875,9,1,2,7,3,10.70462964,0.484848485
18,proAction,118,3,14,1,2,-1,1,1,1,57.5,70.25,17.24476773,14.375,-3,1,2,11,5,17.24476773,0.484848485
18,proAction,103,2,51,2,1,-1,1,1,1,46.625,95.38,14.75099436,11.65625,-3,1,2,10,4,14.75099436,0.484848485
18,proAction,121,3,17,2,1,-1,0,-1,-1,NA,99.5,NA,NaN,NA,0,NA,NA,NA,NA,0.484848485
18,proAction,83,2,31,1,2,-1,1,1,1,94.625,96.38,22.20543635,23.65625,1,1,2,15,5,22.20543635,0.484848485
19,antiAction,92,2,40,2,2,1,0,1,1,NA,83.88,NA,NaN,NA,0,NA,NA,NA,NA,NA
19,antiAction,60,2,8,1,1,1,0,1,1,NA,67.5,NA,NaN,NA,0,NA,NA,NA,NA,NA
19,antiAction,65,2,13,2,2,1,0,1,1,NA,89.88,NA,NaN,NA,1,NA,NA,NA,NA,NA
19,antiAction,38,1,38,1,1,1,0,1,1,NA,55.38,NA,NaN,NA,1,NA,NA,NA,NA,NA
19,antiAction,113,3,9,1,1,1,0,1,1,NA,95.5,NA,NaN,NA,0,NA,NA,NA,NA,NA
19,antiAction,76,2,24,2,2,1,0,1,1,NA,85.13,NA,NaN,NA,0,NA,NA,NA,NA,NA
19,antiAction,64,2,12,1,1,1,0,1,1,NA,66.5,NA,NaN,NA,0,NA,NA,NA,NA,NA
19,antiAction,40,1,40,1,1,1,1,-1,-1,93.875,62.5,23.32994005,23.46875,0,0,NA,NA,NA,NA,NA
19,antiAction,99,2,47,2,2,1,0,1,1,NA,99.5,NA,NaN,NA,0,NA,NA,NA,NA,NA
19,antiAction,78,2,26,1,1,1,0,1,1,NA,76.88,NA,NaN,NA,0,NA,NA,NA,NA,NA
19,antiAction,88,2,36,2,2,1,0,1,1,NA,97.38,NA,NaN,NA,0,NA,NA,NA,NA,NA
19,antiAction,129,3,25,1,1,1,0,1,1,NA,100,NA,NaN,NA,1,NA,NA,NA,NA,NA
19,antiAction,126,3,22,2,2,1,0,1,1,NA,100,NA,NaN,NA,0,NA,NA,NA,NA,NA
19,antiAction,91,2,39,1,1,1,0,1,1,NA,82.5,NA,NaN,NA,0,NA,NA,NA,NA,NA
19,antiAction,11,1,11,1,1,1,0,1,1,NA,72.63,NA,NaN,NA,0,NA,NA,NA,NA,NA
19,antiAction,12,1,12,1,1,1,0,1,1,NA,97.25,NA,NaN,NA,0,NA,NA,NA,NA,NA
19,antiAction,117,3,13,1,1,1,0,1,1,NA,99.88,NA,NaN,NA,1,NA,NA,NA,NA,NA
19,antiAction,82,2,30,1,1,1,0,1,1,NA,84.25,NA,NaN,NA,0,NA,NA,NA,NA,NA
19,antiAction,123,3,19,2,2,1,0,1,1,NA,98.38,NA,NaN,NA,0,NA,NA,NA,NA,NA
19,antiAction,124,3,20,2,2,1,0,1,1,NA,99.75,NA,NaN,NA,0,NA,NA,NA,NA,NA
19,antiAction,45,1,45,2,2,1,0,1,1,NA,71,NA,NaN,NA,0,NA,NA,NA,NA,NA
19,antiAction,18,1,18,2,2,1,0,1,1,NA,80.25,NA,NaN,NA,0,NA,NA,NA,NA,NA
19,antiAction,140,3,36,1,1,1,0,1,1,NA,99.25,NA,NaN,NA,1,NA,NA,NA,NA,NA
19,antiAction,61,2,9,1,1,1,0,1,1,NA,60.25,NA,NaN,NA,1,NA,NA,NA,NA,NA
19,antiAction,142,3,38,1,1,1,0,1,1,NA,100,NA,NaN,NA,0,NA,NA,NA,NA,NA
19,antiAction,9,1,9,1,1,1,0,1,1,NA,60.63,NA,NaN,NA,1,NA,NA,NA,NA,NA
19,antiAction,23,1,23,2,2,1,0,1,1,NA,73.88,NA,NaN,NA,0,NA,NA,NA,NA,NA
19,antiAction,145,3,41,2,2,1,0,1,1,NA,100,NA,NaN,NA,1,NA,NA,NA,NA,NA
19,antiAction,66,2,14,1,1,1,0,1,1,NA,79.63,NA,NaN,NA,1,NA,NA,NA,NA,NA
19,antiAction,81,2,29,2,2,1,0,1,1,NA,80.25,NA,NaN,NA,1,NA,NA,NA,NA,NA
19,antiAction,14,1,14,1,1,1,0,1,1,NA,100,NA,NaN,NA,0,NA,NA,NA,NA,NA
19,antiAction,15,1,15,2,2,1,0,1,1,NA,78.5,NA,NaN,NA,0,NA,NA,NA,NA,NA
19,antiAction,110,3,6,1,1,1,0,1,1,NA,94.5,NA,NaN,NA,0,NA,NA,NA,NA,NA
19,antiAction,17,1,17,2,2,1,0,1,1,NA,68.25,NA,NaN,NA,0,NA,NA,NA,NA,NA
19,antiAction,112,3,8,2,2,1,0,1,1,NA,97.25,NA,NaN,NA,0,NA,NA,NA,NA,NA
19,antiAction,32,1,32,1,1,1,0,1,1,NA,75.25,NA,NaN,NA,1,NA,NA,NA,NA,NA
19,antiAction,34,1,34,2,2,1,0,1,1,NA,83.38,NA,NaN,NA,0,NA,NA,NA,NA,NA
19,antiAction,155,3,51,2,2,1,0,1,1,NA,100,NA,NaN,NA,1,NA,NA,NA,NA,NA
19,antiAction,156,3,52,1,1,1,0,1,1,NA,100,NA,NaN,NA,1,NA,NA,NA,NA,NA
19,NH,1,1,1,3,1,3,1,0,1,77.75,78.38,19.68090122,19.4375,0,1,3,15,1,19.68090122,0.253968254
19,NH,42,1,42,3,2,3,0,0,0,NA,69.88,NA,NaN,NA,1,NA,NA,NA,NA,0.253968254
19,NH,83,2,31,3,2,3,1,0,0,60.125,70.88,18.8617375,15.03125,-4,1,3,14,0,18.8617375,0.253968254
19,NH,84,2,32,3,1,3,0,0,1,NA,66.75,NA,NaN,NA,1,NA,NA,NA,NA,0.253968254
19,NH,5,1,5,3,1,3,1,0,0,62.5,59.75,23.35968755,15.625,-8,1,3,13,-1,23.35968755,0.253968254
19,NH,127,3,23,3,1,3,1,0,1,27.75,98.25,14.29704641,6.9375,-7,1,3,10,2,14.29704641,0.253968254
19,NH,86,2,34,3,2,3,1,0,1,74,72.5,17.14847101,18.5,1,0,3,13,1,17.14847101,0.253968254
19,NH,74,2,22,3,1,3,1,0,1,59.375,65.38,15.98318,14.84375,-1,1,3,14,4,15.98318,0.253968254
19,NH,130,3,26,3,2,3,0,0,1,NA,83,NA,NaN,NA,1,NA,NA,NA,NA,0.253968254
19,NH,131,3,27,3,1,3,0,0,1,NA,98.38,NA,NaN,NA,0,NA,NA,NA,NA,0.253968254
19,NH,51,1,51,3,1,3,0,0,0,NA,80.63,NA,NaN,NA,0,NA,NA,NA,NA,0.253968254
19,NH,118,3,14,3,2,3,0,0,0,NA,99.88,NA,NaN,NA,1,NA,NA,NA,NA,0.253968254
19,NH,134,3,30,3,2,3,0,0,0,NA,89.88,NA,NaN,NA,0,NA,NA,NA,NA,0.253968254
19,NH,27,1,27,3,2,3,0,0,0,NA,72.5,NA,NaN,NA,0,NA,NA,NA,NA,0.253968254
19,NH,55,2,3,3,2,3,0,0,0,NA,76.5,NA,NaN,NA,0,NA,NA,NA,NA,0.253968254
19,NH,16,1,16,3,2,3,0,0,1,NA,67.25,NA,NaN,NA,1,NA,NA,NA,NA,0.253968254
19,NH,57,2,5,3,2,3,0,0,1,NA,71.88,NA,NaN,NA,0,NA,NA,NA,NA,0.253968254
19,NH,98,2,46,3,1,3,0,0,1,NA,88.75,NA,NaN,NA,0,NA,NA,NA,NA,0.253968254
19,NH,19,1,19,3,2,3,1,0,0,44.5,65,19.81759383,11.125,-9,0,3,8,-2,19.81759383,0.253968254
19,NH,72,2,20,3,1,3,0,0,0,NA,72.5,NA,NaN,NA,0,NA,NA,NA,NA,0.253968254
19,NH,152,3,48,3,2,3,1,0,0,20.125,100,13.49953516,5.03125,-8,0,3,10,2,13.49953516,0.253968254
19,NH,22,1,22,3,1,3,1,0,0,52,62.88,19.56395003,13,-7,1,3,10,0,19.56395003,0.253968254
19,NH,62,2,10,3,2,3,0,0,0,NA,70.75,NA,NaN,NA,1,NA,NA,NA,NA,0.253968254
19,NH,50,1,50,3,1,3,1,0,0,87.5,80.63,22.42370429,21.875,-1,0,3,2,2,22.42370429,0.253968254
19,NH,29,1,29,3,1,3,1,0,0,49.375,62.13,15.22115644,12.34375,-3,0,3,6,0,15.22115644,0.253968254
19,NH,26,1,26,3,2,3,0,0,1,NA,75.5,NA,NaN,NA,0,NA,NA,NA,NA,0.253968254
19,NH,80,2,28,3,2,3,0,0,1,NA,57.63,NA,NaN,NA,0,NA,NA,NA,NA,0.253968254
19,NH,28,1,28,3,2,3,0,0,0,NA,90.25,NA,NaN,NA,1,NA,NA,NA,NA,0.253968254
19,NH,111,3,7,3,2,3,1,0,1,25.5,91.63,11.87438081,6.375,-5,0,3,8,2,11.87438081,0.253968254
19,NH,70,2,18,3,1,3,0,0,0,NA,67.5,NA,NaN,NA,1,NA,NA,NA,NA,0.253968254
19,NH,31,1,31,3,2,3,1,0,0,65,74.63,13.4218849,16.25,3,0,3,7,1,13.4218849,0.253968254
19,NH,153,3,49,3,2,3,1,0,0,16.75,100,6.854236303,4.1875,-3,1,3,5,1,6.854236303,0.253968254
19,NH,121,3,17,3,2,3,1,0,1,51.125,90.88,14.81986656,12.78125,-2,0,3,11,1,14.81986656,0.253968254
19,NH,148,3,44,3,1,3,0,0,0,NA,100,NA,NaN,NA,0,NA,NA,NA,NA,0.253968254
19,NH,119,3,15,3,1,3,0,0,0,NA,86.38,NA,NaN,NA,0,NA,NA,NA,NA,0.253968254
