sub,trialN,actionTime,block,trial,condition,evidenceType,action,OTime,p300Amp,movedYet,timeToAction,gconditionName,gcondition
14,37,NA,1,37,1,0,0,20.77348769,-10.46338272,0,NA,Informative,1
14,37,NA,1,37,1,0,0,22.02397792,-12.34751034,0,NA,Informative,1
14,37,NA,1,37,1,1,0,22.77412859,-36.77635193,0,NA,Informative,1
14,38,17.01023611,1,38,3,1,1,1.250415801,-0.634904742,0,-15.75982031,NH,3
14,38,17.01023611,1,38,3,0,1,2.500833842,0.372873753,0,-14.50940227,NH,3
14,38,17.01023611,1,38,3,1,1,4.251402225,9.378893852,0,-12.75883389,NH,3
14,38,17.01023611,1,38,3,1,1,5.501820152,0.983133852,0,-11.50841596,NH,3
14,38,17.01023611,1,38,3,0,1,6.502159417,16.39848328,0,-10.50807669,NH,3
14,38,17.01023611,1,38,3,0,1,7.502490432,-8.000097275,0,-9.507745678,NH,3
14,38,17.01023611,1,38,3,1,1,9.002992789,14.45137405,0,-8.007243321,NH,3
14,38,17.01023611,1,38,3,0,1,10.00330916,1.446067691,0,-7.006926946,NH,3
14,38,17.01023611,1,38,3,1,1,10.75357132,-4.222956181,0,-6.256664791,NH,3
14,38,17.01023611,1,38,3,1,1,12.25406601,7.9084692,0,-4.756170102,NH,3
14,38,17.01023611,1,38,3,0,1,13.50447532,16.25331688,0,-3.50576079,NH,3
14,38,17.01023611,1,38,3,1,1,14.25472968,-17.94672394,0,-2.755506432,NH,3
14,38,17.01023611,1,38,3,1,1,15.25498638,15.50959682,0,-1.755249733,NH,3
14,38,17.01023611,1,38,3,0,1,17.00560525,9.895791054,1,-0.004630856,NH,3
14,38,17.01023611,1,38,3,0,1,18.00596964,15.7631464,1,0.995733533,NH,3
14,38,17.01023611,1,38,3,1,1,20.75689252,-2.971480846,1,3.74665641,NH,3
14,38,17.01023611,1,38,3,0,1,21.25705348,-2.516251087,1,4.24681737,NH,3
14,38,17.01023611,1,38,3,1,1,22.00731245,7.065207958,1,4.997076342,NH,3
14,38,17.01023611,1,38,3,0,1,23.00763332,0.769398391,1,5.997397208,NH,3
14,38,17.01023611,1,38,3,1,1,23.5078003,0.70242542,1,6.497564189,NH,3
14,39,22.5208546,1,39,2,0,1,2.000568361,32.9200592,0,-20.52028624,Informative,1
14,39,22.5208546,1,39,2,1,1,3.501083812,33.05672836,0,-19.01977079,Informative,1
14,39,22.5208546,1,39,2,1,1,5.25164925,0.759637177,0,-17.26920535,Informative,1
14,39,22.5208546,1,39,2,1,1,7.269022749,8.411744118,0,-15.25183185,Informative,1
14,39,22.5208546,1,39,2,0,1,8.019232521,21.31220818,0,-14.50162208,Informative,1
14,39,22.5208546,1,39,2,1,1,11.2869094,4.241817474,0,-11.2339452,Informative,1
14,39,22.5208546,1,39,2,1,1,13.78781803,0.781031191,0,-8.733036572,Informative,1
14,39,22.5208546,1,39,2,0,1,15.55506864,15.72491837,0,-6.965785964,Informative,1
14,39,22.5208546,1,39,2,1,1,16.80548385,8.876263618,0,-5.715370755,Informative,1
14,39,22.5208546,1,39,2,1,1,20.55672346,-8.988010406,0,-1.964131143,Informative,1
14,39,22.5208546,1,39,2,0,1,22.05723183,-26.48220253,0,-0.46362277,Informative,1
14,39,22.5208546,1,39,2,0,1,22.8074961,-16.66468239,1,0.286641502,Informative,1
14,4,17.73531851,1,4,2,0,1,1.000246199,0.887801349,0,-16.73507231,Informative,1
14,4,17.73531851,1,4,2,1,1,2.000584524,10.4098978,0,-15.73473399,Informative,1
14,4,17.73531851,1,4,2,1,1,3.501156479,-6.655601978,0,-14.23416203,Informative,1
14,4,17.73531851,1,4,2,1,1,6.001852182,5.262912273,0,-11.73346633,Informative,1
14,4,17.73531851,1,4,2,1,1,7.502405146,7.100102425,0,-10.23291336,Informative,1
14,4,17.73531851,1,4,2,0,1,8.252747983,-10.4244976,0,-9.482570527,Informative,1
14,4,17.73531851,1,4,2,0,1,10.00323061,-3.264572382,0,-7.7320879,Informative,1
14,4,17.73531851,1,4,2,1,1,10.75347577,-16.47206306,0,-6.981842738,Informative,1
14,4,17.73531851,1,4,2,1,1,12.50408155,-5.2067976,0,-5.231236955,Informative,1
14,4,17.73531851,1,4,2,1,1,14.25465089,-12.69641018,0,-3.480667624,Informative,1
14,4,17.73531851,1,4,2,0,1,16.50540725,6.605008125,0,-1.229911258,Informative,1
14,4,17.73531851,1,4,2,1,1,17.25564923,18.71132851,0,-0.479669281,Informative,1
14,4,17.73531851,1,4,2,0,1,19.50648805,13.45690441,1,1.771169543,Informative,1
14,4,17.73531851,1,4,2,1,1,21.50714866,4.27792263,1,3.771830149,Informative,1
14,41,20.90989081,1,41,2,0,1,2.000564587,-2.112039804,0,-18.90932622,Informative,1
14,41,20.90989081,1,41,2,1,1,3.250978027,-1.986215949,0,-17.65891278,Informative,1
14,41,20.90989081,1,41,2,1,1,5.251643353,7.7201581,0,-15.65824746,Informative,1
14,41,20.90989081,1,41,2,1,1,8.252712121,-1.442049265,0,-12.65717869,Informative,1
14,41,20.90989081,1,41,2,0,1,8.752704512,-1.431387901,0,-12.1571863,Informative,1
14,41,20.90989081,1,41,2,0,1,9.753140159,-9.606344223,0,-11.15675065,Informative,1
14,41,20.90989081,1,41,2,1,1,11.75381999,9.771464348,0,-9.156070815,Informative,1
14,41,20.90989081,1,41,2,1,1,13.00423202,13.7818985,0,-7.905658791,Informative,1
14,41,20.90989081,1,41,2,0,1,13.75448603,3.573683023,0,-7.155404782,Informative,1
14,41,20.90989081,1,41,2,1,1,16.25529344,-5.470890999,0,-4.654597366,Informative,1
14,41,20.90989081,1,41,2,0,1,17.25562788,2.307178736,0,-3.654262934,Informative,1
14,41,20.90989081,1,41,2,1,1,20.2566294,20.39757347,0,-0.653261406,Informative,1
14,41,20.90989081,1,41,2,0,1,22.2572919,12.80091,1,1.347401089,Informative,1
14,41,20.90989081,1,41,2,1,1,23.75779036,3.208820581,1,2.847899552,Informative,1
14,42,22.70842023,1,42,4,0,1,0.750261917,9.147855759,0,-21.95815831,NL,4
14,42,22.70842023,1,42,4,1,1,2.500841633,10.61003876,0,-20.2075786,NL,4
14,42,22.70842023,1,42,4,1,1,5.00166627,12.59913254,0,-17.70675396,NL,4
14,42,22.70842023,1,42,4,0,1,7.252405406,10.60951328,0,-15.45601482,NL,4
14,42,22.70842023,1,42,4,1,1,10.75357934,-7.635275364,0,-11.95484089,NL,4
14,42,22.70842023,1,42,4,0,1,15.25507084,14.82916737,0,-7.45334939,NL,4
14,42,22.70842023,1,42,4,0,1,16.25541106,-0.861161709,0,-6.453009171,NL,4
14,42,22.70842023,1,42,4,1,1,17.0056449,-0.360625267,0,-5.702775334,NL,4
14,42,22.70842023,1,42,4,1,1,18.25606541,-1.911317706,0,-4.452354816,NL,4
14,42,22.70842023,1,42,4,0,1,22.25740845,12.75614452,0,-0.451011778,NL,4
14,42,22.70842023,1,42,4,0,1,23.75790975,12.64620781,1,1.049489517,NL,4
14,43,NA,1,43,4,0,0,0.750251889,25.4905529,0,NA,NL,4
14,43,NA,1,43,4,1,0,1.250410965,-4.22658062,0,NA,NL,4
14,43,NA,1,43,4,1,0,7.002326755,4.089544773,0,NA,NL,4
14,43,NA,1,43,4,0,0,8.752906698,-6.493305683,0,NA,NL,4
14,43,NA,1,43,4,1,0,11.5038094,-9.301822662,0,NA,NL,4
14,43,NA,1,43,4,0,0,12.50414785,-13.51054096,0,NA,NL,4
14,43,NA,1,43,4,1,0,15.50513781,9.20627594,0,NA,NL,4
14,43,NA,1,43,4,0,0,16.25539879,-17.2068882,0,NA,NL,4
14,43,NA,1,43,4,1,0,21.50713898,27.77615166,0,NA,NL,4
14,43,NA,1,43,4,0,0,22.75755596,26.84577751,0,NA,NL,4
14,44,NA,1,44,1,1,0,1.500496459,-0.707754076,0,NA,Informative,1
14,44,NA,1,44,1,1,0,3.000838854,16.8912735,0,NA,Informative,1
14,44,NA,1,44,1,0,0,3.501074726,-8.872471809,0,NA,Informative,1
14,44,NA,1,44,1,0,0,5.768461408,0.905210257,0,NA,Informative,1
14,44,NA,1,44,1,0,0,7.018899974,-6.780057907,0,NA,Informative,1
14,44,NA,1,44,1,0,0,9.269728889,5.108123302,0,NA,Informative,1
14,44,NA,1,44,1,1,0,10.27000422,-2.896955013,0,NA,Informative,1
14,44,NA,1,44,1,0,0,13.02098159,-0.372168481,0,NA,Informative,1
14,44,NA,1,44,1,1,0,13.77123419,-3.545069933,0,NA,Informative,1
14,44,NA,1,44,1,0,0,16.52206859,14.70048141,0,NA,Informative,1
14,44,NA,1,44,1,0,0,19.53972697,32.58142853,0,NA,Informative,1
14,44,NA,1,44,1,1,0,20.03986977,13.65862083,0,NA,Informative,1
14,44,NA,1,44,1,0,0,23.54105444,3.896473646,0,NA,Informative,1
14,45,22.62049211,1,45,4,0,1,0.750249649,-0.354504496,0,-21.87024246,NL,4
14,45,22.62049211,1,45,4,1,1,1.250417927,-2.737061977,0,-21.37007418,NL,4
14,45,22.62049211,1,45,4,1,1,2.750920281,-6.166926384,0,-19.86957183,NL,4
14,45,22.62049211,1,45,4,1,1,4.001331122,-5.740170479,0,-18.61916099,NL,4
14,45,22.62049211,1,45,4,0,1,6.502163191,15.41113377,0,-16.11832892,NL,4
14,45,22.62049211,1,45,4,0,1,8.502828047,-7.814938068,0,-14.11766406,NL,4
14,45,22.62049211,1,45,4,1,1,9.503156109,-16.12814903,0,-13.117336,NL,4
14,45,22.62049211,1,45,4,0,1,10.25341166,-23.4317646,0,-12.36708045,NL,4
14,45,22.62049211,1,45,4,1,1,13.75457934,7.083251953,0,-8.865912772,NL,4
14,45,22.62049211,1,45,4,0,1,14.25473204,7.829027176,0,-8.365760065,NL,4
14,45,22.62049211,1,45,4,1,1,17.25572897,15.32791424,0,-5.364763144,NL,4
14,45,22.62049211,1,45,4,0,1,22.25739158,-2.374329567,0,-0.363100531,NL,4
14,46,NA,1,46,1,1,0,1.500422616,3.837121487,0,NA,Informative,1
14,46,NA,1,46,1,0,0,3.01767349,3.410907507,0,NA,Informative,1
14,46,NA,1,46,1,1,0,5.018174254,8.998315811,0,NA,Informative,1
14,46,NA,1,46,1,0,0,6.768734738,21.70896339,0,NA,Informative,1
14,46,NA,1,46,1,1,0,9.51977369,16.26715279,0,NA,Informative,1
14,46,NA,1,46,1,0,0,10.26992224,-5.012770653,0,NA,Informative,1
14,46,NA,1,46,1,0,0,12.27066294,-7.530843735,0,NA,Informative,1
14,46,NA,1,46,1,1,0,13.02085431,-8.192077637,0,NA,Informative,1
14,46,NA,1,46,1,0,0,14.27139881,-6.805404186,0,NA,Informative,1
14,46,NA,1,46,1,0,0,17.77250338,22.38550186,0,NA,Informative,1
14,46,NA,1,46,1,1,0,19.02289807,-11.45819855,0,NA,Informative,1
14,46,NA,1,46,1,0,0,19.77322911,-3.26573801,0,NA,Informative,1
14,46,NA,1,46,1,0,0,21.77374096,0.395016462,0,NA,Informative,1
14,46,NA,1,46,1,0,0,23.2743056,11.97499943,0,NA,Informative,1
14,47,NA,1,47,4,0,0,1.750585492,9.317641258,0,NA,NL,4
14,47,NA,1,47,4,1,0,2.50082782,9.363254547,0,NA,NL,4
14,47,NA,1,47,4,1,0,3.751257663,3.147592545,0,NA,NL,4
14,47,NA,1,47,4,1,0,8.50283737,-5.622670174,0,NA,NL,4
14,47,NA,1,47,4,0,0,9.00299562,-26.16387558,0,NA,NL,4
14,47,NA,1,47,4,0,0,11.50383253,2.798390865,0,NA,NL,4
14,47,NA,1,47,4,1,0,14.75491495,11.43072414,0,NA,NL,4
14,47,NA,1,47,4,0,0,18.25607933,5.299283028,0,NA,NL,4
14,47,NA,1,47,4,1,0,22.75748802,8.136945724,0,NA,NL,4
14,47,NA,1,47,4,1,0,23.75790431,-4.438203812,0,NA,NL,4
14,48,NA,1,48,3,0,0,2.000665207,23.8854866,0,NA,NH,3
14,48,NA,1,48,3,1,0,3.751242791,-4.229404926,0,NA,NH,3
14,48,NA,1,48,3,0,0,4.251423699,-11.780406,0,NA,NH,3
14,48,NA,1,48,3,1,0,5.501842444,-7.041879654,0,NA,NH,3
14,48,NA,1,48,3,0,0,6.252055051,-2.804613113,0,NA,NH,3
14,48,NA,1,48,3,0,0,7.502491607,2.555025339,0,NA,NH,3
14,48,NA,1,48,3,1,0,8.502834774,0.632940352,0,NA,NH,3
14,48,NA,1,48,3,0,0,11.50382674,-21.32579231,0,NA,NH,3
14,48,NA,1,48,3,1,0,12.50416684,6.413100719,0,NA,NH,3
14,48,NA,1,48,3,0,0,14.50483146,10.50991821,0,NA,NH,3
14,48,NA,1,48,3,0,0,15.75524749,6.862192154,0,NA,NH,3
14,48,NA,1,48,3,1,0,16.25540964,22.97174263,0,NA,NH,3
14,48,NA,1,48,3,0,0,16.75557579,-5.133354187,0,NA,NH,3
14,48,NA,1,48,3,1,0,17.25574796,-6.308032036,0,NA,NH,3
14,48,NA,1,48,3,0,0,17.7559035,10.30812645,0,NA,NH,3
14,48,NA,1,48,3,1,0,19.25640833,-2.364810228,0,NA,NH,3
14,48,NA,1,48,3,0,0,20.7568937,-0.742587566,0,NA,NH,3
14,48,NA,1,48,3,1,0,21.75723757,3.207894564,0,NA,NH,3
14,49,NA,1,49,4,1,0,1.000339509,1.041268229,0,NA,NL,4
14,49,NA,1,49,4,0,0,2.250676864,10.35781384,0,NA,NL,4
14,49,NA,1,49,4,0,0,5.751908009,7.264154434,0,NA,NL,4
14,49,NA,1,49,4,0,0,9.503164962,2.414137363,0,NA,NL,4
14,49,NA,1,49,4,1,0,10.00332109,-0.751476765,0,NA,NL,4
14,49,NA,1,49,4,1,0,13.25440198,23.69773483,0,NA,NL,4
14,49,NA,1,49,4,1,0,16.00532627,9.122670174,0,NA,NL,4
14,49,NA,1,49,4,0,0,17.00564985,-5.185505867,0,NA,NL,4
14,49,NA,1,49,4,1,0,22.75755006,-4.479467392,0,NA,NL,4
14,5,NA,1,5,3,1,0,1.000335964,0.483719885,0,NA,NH,3
14,5,NA,1,5,3,0,0,1.500496816,-0.683173716,0,NA,NH,3
14,5,NA,1,5,3,0,0,2.500828295,-2.103633404,0,NA,NH,3
14,5,NA,1,5,3,1,0,4.751574166,18.34013176,0,NA,NH,3
14,5,NA,1,5,3,0,0,5.251745629,8.844885826,0,NA,NH,3
14,5,NA,1,5,3,1,0,6.502137481,17.44029808,0,NA,NH,3
14,5,NA,1,5,3,0,0,8.502828163,26.03110504,0,NA,NH,3
14,5,NA,1,5,3,1,0,9.503152924,-19.85682869,0,NA,NH,3
14,5,NA,1,5,3,1,0,11.25373028,1.581251621,0,NA,NH,3
14,5,NA,1,5,3,0,0,12.25407049,-9.731235504,0,NA,NH,3
14,5,NA,1,5,3,0,0,14.00465669,1.787948251,0,NA,NH,3
14,5,NA,1,5,3,1,0,15.00498157,11.66199017,0,NA,NH,3
14,5,NA,1,5,3,0,0,15.50514902,6.907533646,0,NA,NH,3
14,5,NA,1,5,3,1,0,18.00598841,-1.210810661,0,NA,NH,3
14,5,NA,1,5,3,0,0,19.50648581,-5.502918243,0,NA,NH,3
14,5,NA,1,5,3,1,0,21.00698038,4.09400034,0,NA,NH,3
14,5,NA,1,5,3,0,0,22.25739347,6.072389126,0,NA,NH,3
14,50,NA,1,50,4,1,0,2.750913676,52.61258698,0,NA,NL,4
14,50,NA,1,50,4,1,0,8.752899382,60.91062927,0,NA,NL,4
14,50,NA,1,50,4,0,0,10.00331354,38.89279556,0,NA,NL,4
14,50,NA,1,50,4,1,0,13.25439596,12.3808136,0,NA,NL,4
14,50,NA,1,50,4,0,0,18.005972,5.612532616,0,NA,NL,4
14,50,NA,1,50,4,1,0,18.75622814,-15.94676971,0,NA,NL,4
14,50,NA,1,50,4,0,0,19.2563989,-6.913701057,0,NA,NL,4
14,50,NA,1,50,4,0,0,20.25671776,-9.968811035,0,NA,NL,4
14,50,NA,1,50,4,0,0,21.50714783,2.587050915,0,NA,NL,4
14,50,NA,1,50,4,1,0,23.00763473,-11.04740047,0,NA,NL,4
14,51,17.13534215,1,51,2,1,1,1.250367671,-30.60674858,0,-15.88497448,Informative,1
14,51,17.13534215,1,51,2,1,1,2.750823313,-5.922436714,0,-14.38451884,Informative,1
14,51,17.13534215,1,51,2,0,1,3.250970003,1.295622826,0,-13.88437215,Informative,1
14,51,17.13534215,1,51,2,1,1,4.251404589,-4.868659019,0,-12.88393756,Informative,1
14,51,17.13534215,1,51,2,1,1,6.001908803,8.79778862,0,-11.13343335,Informative,1
14,51,17.13534215,1,51,2,0,1,6.50207248,7.611782074,0,-10.63326967,Informative,1
14,51,17.13534215,1,51,2,1,1,9.803139868,-3.704142809,0,-7.332202282,Informative,1
14,51,17.13534215,1,51,2,1,1,13.33767152,14.51956654,0,-3.797670631,Informative,1
14,51,17.13534215,1,51,2,0,1,13.83785041,11.98822594,0,-3.297491736,Informative,1
14,51,17.13534215,1,51,2,1,1,15.83850583,-10.02021408,0,-1.296836319,Informative,1
14,51,17.13534215,1,51,2,1,1,17.83917363,-31.66652679,1,0.703831484,Informative,1
14,51,17.13534215,1,51,2,0,1,18.33928281,-51.58584213,1,1.203940661,Informative,1
14,51,17.13534215,1,51,2,1,1,19.83984144,11.2250576,1,2.704499287,Informative,1
14,51,17.13534215,1,51,2,1,1,21.34033247,13.40882206,1,4.204990319,Informative,1
14,51,17.13534215,1,51,2,0,1,22.09045801,11.82681656,1,4.955115864,Informative,1
14,52,19.53767496,1,52,3,1,1,3.00100377,1.938049674,0,-16.53667119,NH,3
14,52,19.53767496,1,52,3,0,1,3.751256474,10.42010498,0,-15.78641849,NH,3
14,52,19.53767496,1,52,3,1,1,4.751578755,6.335330486,0,-14.7860962,NH,3
14,52,19.53767496,1,52,3,0,1,6.002009191,9.197880745,0,-13.53566577,NH,3
14,52,19.53767496,1,52,3,1,1,8.002671683,17.7238636,0,-11.53500328,NH,3
14,52,19.53767496,1,52,3,0,1,8.502840314,-2.622887135,0,-11.03483465,NH,3
14,52,19.53767496,1,52,3,1,1,10.25339585,16.07780838,0,-9.284279113,NH,3
14,52,19.53767496,1,52,3,0,1,12.00400115,5.006790638,0,-7.533673806,NH,3
14,52,19.53767496,1,52,3,1,1,14.25474608,12.47279167,0,-5.282928884,NH,3
14,52,19.53767496,1,52,3,0,1,15.50515539,4.719362259,0,-4.032519572,NH,3
14,52,19.53767496,1,52,3,1,1,18.00598522,-7.78575325,0,-1.531689742,NH,3
14,52,19.53767496,1,52,3,0,1,19.25639535,24.55283928,0,-0.281279609,NH,3
14,52,19.53767496,1,52,3,1,1,20.25671434,-4.958150387,1,0.719039376,NH,3
14,52,19.53767496,1,52,3,0,1,21.25706823,-1.941270709,1,1.719393267,NH,3
14,52,19.53767496,1,52,3,1,1,21.75723627,6.091104031,1,2.219561313,NH,3
14,53,22.92450993,2,1,4,1,1,2.500875239,-42.66812134,0,-20.42363469,NL,4
14,53,22.92450993,2,1,4,0,1,3.001042461,-51.76816559,0,-19.92346747,NL,4
14,53,22.92450993,2,1,4,1,1,8.502870042,-27.51000595,0,-14.42163989,NL,4
14,53,22.92450993,2,1,4,0,1,10.75361567,-12.17187691,0,-12.17089426,NL,4
14,53,22.92450993,2,1,4,1,1,14.75495694,2.270912409,0,-8.169552993,NL,4
14,53,22.92450993,2,1,4,1,1,16.25546083,-21.7583847,0,-6.669049099,NL,4
14,53,22.92450993,2,1,4,0,1,18.00603653,-20.14047432,0,-4.9184734,NL,4
14,53,22.92450993,2,1,4,0,1,23.50785715,5.950176716,1,0.583347225,NL,4
14,54,NA,2,2,4,1,0,2.000680897,21.17330933,0,NA,NL,4
14,54,NA,2,2,4,0,0,3.751246925,9.561109543,0,NA,NL,4
14,54,NA,2,2,4,0,0,9.253078747,12.98558521,0,NA,NL,4
14,54,NA,2,2,4,1,0,9.753255762,-1.005126715,0,NA,NL,4
14,54,NA,2,2,4,1,0,15.00500091,10.88138008,0,NA,NL,4
14,54,NA,2,2,4,0,0,17.00566483,15.47348404,0,NA,NL,4
14,54,NA,2,2,4,0,0,18.00599006,-9.34118557,0,NA,NL,4
14,54,NA,2,2,4,1,0,23.0076529,36.53498459,0,NA,NL,4
14,54,NA,2,2,4,0,0,23.50782377,9.95152092,0,NA,NL,4
14,55,NA,2,3,3,0,0,1.000325231,16.20096588,0,NA,NH,3
14,55,NA,2,3,3,0,0,2.000673117,11.46517181,0,NA,NH,3
14,55,NA,2,3,3,1,0,2.750912611,-1.986619592,0,NA,NH,3
14,55,NA,2,3,3,0,0,4.001329236,4.139008522,0,NA,NH,3
14,55,NA,2,3,3,0,0,6.252077941,-1.205313087,0,NA,NH,3
14,55,NA,2,3,3,1,0,6.75221024,0.053701002,0,NA,NH,3
14,55,NA,2,3,3,0,0,7.252422047,-5.28523922,0,NA,NH,3
14,55,NA,2,3,3,0,0,8.502833126,2.131773233,0,NA,NH,3
14,55,NA,2,3,3,1,0,10.75358229,12.23436451,0,NA,NH,3
14,55,NA,2,3,3,0,0,12.50415363,19.10699272,0,NA,NH,3
14,55,NA,2,3,3,1,0,13.75456577,-2.226031542,0,NA,NH,3
14,55,NA,2,3,3,0,0,14.75490068,7.991437912,0,NA,NH,3
14,55,NA,2,3,3,0,0,16.50548594,0.149094805,0,NA,NH,3
14,55,NA,2,3,3,1,0,17.25573664,-3.598826647,0,NA,NH,3
14,55,NA,2,3,3,1,0,18.75623569,-1.54794848,0,NA,NH,3
14,55,NA,2,3,3,0,0,19.25640739,-5.301424503,0,NA,NH,3
14,55,NA,2,3,3,1,0,21.25706682,26.68830299,0,NA,NH,3
14,55,NA,2,3,3,0,0,21.75714285,3.837452888,0,NA,NH,3
14,55,NA,2,3,3,1,0,22.25738733,7.472941875,0,NA,NH,3
14,56,NA,2,4,1,0,0,1.250324969,78.8580246,0,NA,Informative,1
14,56,NA,2,4,1,1,0,3.501069302,13.73499203,0,NA,Informative,1
14,56,NA,2,4,1,0,0,5.001559272,-6.521127701,0,NA,Informative,1
14,56,NA,2,4,1,0,0,7.252291219,-9.576050758,0,NA,Informative,1
14,56,NA,2,4,1,0,0,8.252645823,-0.446131736,0,NA,Informative,1
14,56,NA,2,4,1,1,0,9.252987334,-2.22860074,0,NA,Informative,1
14,56,NA,2,4,1,0,0,11.25365231,-7.341216087,0,NA,Informative,1
14,56,NA,2,4,1,1,0,13.00422624,-14.83393097,0,NA,Informative,1
14,56,NA,2,4,1,0,0,14.00453908,8.391654968,0,NA,Informative,1
14,56,NA,2,4,1,0,0,15.00489298,-5.449233055,0,NA,Informative,1
14,56,NA,2,4,1,0,0,18.75612339,5.451053619,0,NA,Informative,1
14,56,NA,2,4,1,1,0,20.7567827,11.88790894,0,NA,Informative,1
14,56,NA,2,4,1,0,0,22.0072149,-7.364617825,0,NA,Informative,1
14,57,NA,2,5,3,0,0,1.000345287,18.12134552,0,NA,NH,3
14,57,NA,2,5,3,1,0,1.500508022,8.78707695,0,NA,NH,3
14,57,NA,2,5,3,0,0,4.501491376,-0.690528274,0,NA,NH,3
14,57,NA,2,5,3,1,0,5.251752118,13.46223164,0,NA,NH,3
14,57,NA,2,5,3,1,0,7.502501052,15.03807259,0,NA,NH,3
14,57,NA,2,5,3,0,0,8.252737245,-15.01426411,0,NA,NH,3
14,57,NA,2,5,3,0,0,9.503168147,-23.00842285,0,NA,NH,3
14,57,NA,2,5,3,1,0,10.75357415,-29.65041161,0,NA,NH,3
14,57,NA,2,5,3,0,0,11.2537488,-44.62856293,0,NA,NH,3
14,57,NA,2,5,3,1,0,14.00458568,18.13808632,0,NA,NH,3
14,57,NA,2,5,3,0,0,15.25506777,14.76796341,0,NA,NH,3
14,57,NA,2,5,3,1,0,16.25541035,16.38459778,0,NA,NH,3
14,57,NA,2,5,3,0,0,18.00598663,8.785675049,0,NA,NH,3
14,57,NA,2,5,3,0,0,19.0063226,11.14812565,0,NA,NH,3
14,57,NA,2,5,3,1,0,19.50647153,13.26648521,0,NA,NH,3
14,57,NA,2,5,3,0,0,20.00663662,-3.122531891,0,NA,NH,3
14,57,NA,2,5,3,1,0,21.50714653,13.86970425,0,NA,NH,3
14,57,NA,2,5,3,0,0,22.02398441,4.905225754,0,NA,NH,3
14,58,20.40612057,2,6,3,1,1,1.000322281,16.68566895,0,-19.40579829,NH,3
14,58,20.40612057,2,6,3,1,1,2.500828887,6.409940243,0,-17.90529168,NH,3
14,58,20.40612057,2,6,3,0,1,3.501166621,7.274241924,0,-16.90495395,NH,3
14,58,20.40612057,2,6,3,1,1,4.501494448,-12.89050388,0,-15.90462612,NH,3
14,58,20.40612057,2,6,3,0,1,6.502154465,6.571622372,0,-13.9039661,NH,3
14,58,20.40612057,2,6,3,1,1,7.752562826,12.85741806,0,-12.65355774,NH,3
14,58,20.40612057,2,6,3,0,1,9.002992789,-5.224070072,0,-11.40312778,NH,3
14,58,20.40612057,2,6,3,1,1,11.00365162,8.288235664,0,-9.402468947,NH,3
14,58,20.40612057,2,6,3,0,1,12.00398653,-4.564596653,0,-8.402134039,NH,3
14,58,20.40612057,2,6,3,1,1,14.00464737,-1.517724395,0,-6.401473201,NH,3
14,58,20.40612057,2,6,3,0,1,15.75523499,-16.79262161,0,-4.65088558,NH,3
14,58,20.40612057,2,6,3,1,1,17.00565102,-1.785772324,0,-3.400469547,NH,3
14,58,20.40612057,2,6,3,0,1,18.50613108,-12.41112328,0,-1.899989489,NH,3
14,58,20.40612057,2,6,3,1,1,19.75656222,39.21192932,0,-0.649558351,NH,3
14,58,20.40612057,2,6,3,1,1,20.50680325,7.924680233,1,0.10068268,NH,3
14,58,20.40612057,2,6,3,0,1,22.25737706,4.370657444,1,1.851256493,NH,3
14,58,20.40612057,2,6,3,0,1,23.50779487,-5.558166504,1,3.101674302,NH,3
14,59,24.03632538,2,7,2,1,1,2.000558098,11.12580872,0,-22.03576728,Informative,1
14,59,24.03632538,2,7,2,0,1,3.501048422,12.53705215,0,-20.53527696,Informative,1
14,59,24.03632538,2,7,2,1,1,5.751782846,-0.562662065,0,-18.28454253,Informative,1
14,59,24.03632538,2,7,2,0,1,6.251999254,5.179992199,0,-17.78432613,Informative,1
14,59,24.03632538,2,7,2,1,1,9.753146056,2.476278067,0,-14.28317932,Informative,1
14,59,24.03632538,2,7,2,1,1,12.75409556,-0.226081133,0,-11.28222982,Informative,1
14,59,24.03632538,2,7,2,0,1,14.00446795,0.051676076,0,-10.03185743,Informative,1
14,59,24.03632538,2,7,2,1,1,15.25498083,11.51142883,0,-8.781344546,Informative,1
14,59,24.03632538,2,7,2,1,1,18.75608694,18.13821983,0,-5.280238442,Informative,1
14,59,24.03632538,2,7,2,0,1,19.75647375,-19.22277641,0,-4.279851633,Informative,1
14,59,24.03632538,2,7,2,0,1,21.25697115,7.571399689,0,-2.779354231,Informative,1
14,59,24.03632538,2,7,2,1,1,21.75713978,-5.537845612,0,-2.279185599,Informative,1
14,59,24.03632538,2,7,2,1,1,22.75745369,-14.8597908,0,-1.278871693,Informative,1
14,6,24.0640861,1,6,2,1,1,1.500407515,18.35510445,0,-22.56367859,Informative,1
14,6,24.0640861,1,6,2,0,1,3.000863157,-22.48465347,0,-21.06322294,Informative,1
14,6,24.0640861,1,6,2,1,1,5.501737459,5.465642929,0,-18.56234864,Informative,1
14,6,24.0640861,1,6,2,0,1,7.002277328,-1.062754273,0,-17.06180877,Informative,1
14,6,24.0640861,1,6,2,1,1,8.502736863,5.938838959,0,-15.56134924,Informative,1
14,6,24.0640861,1,6,2,1,1,11.00357047,11.74327564,0,-13.06051563,Informative,1
14,6,24.0640861,1,6,2,0,1,12.50414785,-2.681190014,0,-11.55993825,Informative,1
14,6,24.0640861,1,6,2,1,1,14.00454368,-9.338981628,0,-10.05954242,Informative,1
